log_id,task_id,engineer_id,log_date,hours_spent
6120,784,9,2025-04-23,2.66
6121,784,9,2025-04-25,5.34
6122,784,9,2025-04-28,6.01
6123,784,9,2025-04-30,2.85
6124,784,9,2025-05-01,2.93
6125,784,9,2025-05-04,4.58
6126,784,9,2025-05-06,2.55
6127,784,9,2025-05-09,4.34
6128,785,11,2025-06-13,6.98
6129,785,11,2025-06-14,4.05
6130,785,11,2025-06-17,3.06
6131,785,11,2025-06-19,5.88
6132,785,11,2025-06-21,3.13
6133,785,11,2025-06-22,4.26
6134,785,11,2025-06-25,2.07
6135,786,20,2025-11-12,2.88
6136,786,20,2025-11-13,1.99
6137,787,11,2025-04-06,6.49
6138,787,11,2025-04-08,2.98
6139,787,11,2025-04-10,2.97
6140,787,11,2025-04-12,1.52
6141,787,11,2025-04-14,3.96
6142,787,11,2025-04-17,3.86
6143,787,11,2025-04-18,5.65
6144,787,11,2025-04-20,2.77
6145,787,11,2025-04-23,4.32
6146,787,11,2025-04-26,1.13
6147,787,11,2025-04-29,4.63
6148,787,11,2025-05-02,4.43
6149,787,11,2025-05-03,3.31
6150,788,5,2025-08-12,3.82
6151,788,5,2025-08-15,4.02
6152,788,5,2025-08-17,1.87
6153,788,5,2025-08-20,6.57
6154,788,5,2025-08-22,4.6
6155,788,5,2025-08-23,2.66
6156,788,5,2025-08-25,6.4
6157,788,5,2025-08-28,1.09
6158,788,5,2025-08-30,5.13
6159,788,5,2025-08-31,6.1
6160,788,5,2025-09-01,2.39
6161,788,5,2025-09-04,5.98
6162,788,5,2025-09-06,5.41
6163,788,5,2025-09-08,4.87
6164,788,5,2025-09-11,5.43
6165,788,5,2025-09-13,3.11
6166,788,5,2025-09-16,1.88
6167,788,5,2025-09-17,6.91
6168,788,5,2025-09-18,6.47
6169,788,5,2025-09-19,2.01
6170,790,47,2025-07-24,1.72
6171,790,47,2025-07-26,5.63
6172,790,47,2025-07-27,1.35
6173,790,47,2025-07-28,4.04
6174,790,47,2025-07-29,4.52
6175,790,47,2025-07-31,6.38
6176,790,47,2025-08-03,1.01
6177,790,47,2025-08-05,4.73
6178,790,47,2025-08-08,2.71
6179,790,47,2025-08-09,1.26
6180,790,47,2025-08-12,0.12
6181,791,17,2025-11-27,5.77
6182,791,17,2025-11-28,3.17
6183,791,17,2025-11-29,6.97
6184,791,17,2025-12-01,5.64
6185,791,17,2025-12-03,3.09
6186,791,17,2025-12-05,4.54
6187,791,17,2025-12-06,6.37
6188,792,46,2025-12-02,1.89
6189,792,46,2025-12-05,1.37
6190,792,46,2025-12-07,3.06
6191,792,46,2025-12-09,6.95
6192,792,46,2025-12-10,5.59
6193,792,46,2025-12-12,1.68
6194,792,46,2025-12-14,4.53
6195,792,46,2025-12-15,0.23
6196,794,24,2025-06-12,4.66
6197,794,24,2025-06-15,4.09
6198,794,24,2025-06-18,1.38
6199,794,24,2025-06-21,2.92
6200,794,24,2025-06-24,1.08
6201,794,24,2025-06-25,4.88
6202,794,24,2025-06-26,5.9
6203,795,29,2025-10-08,4.46
6204,795,29,2025-10-09,2.16
6205,795,29,2025-10-11,2.63
6206,795,29,2025-10-12,6.6
6207,795,29,2025-10-15,3.39
6208,795,29,2025-10-17,1.45
6209,796,41,2025-07-20,4.35
6210,796,41,2025-07-21,3.66
6211,796,41,2025-07-23,3.91
6212,797,44,2025-10-30,1.15
6213,797,44,2025-11-01,6.43
6214,797,44,2025-11-02,0.86
6215,798,47,2025-05-27,3.98
6216,798,47,2025-05-30,5.51
6217,798,47,2025-06-02,3.53
6218,798,47,2025-06-05,3.88
6219,798,47,2025-06-07,3.03
6220,798,47,2025-06-08,6.86
6221,798,47,2025-06-11,4.6
6222,798,47,2025-06-12,5.4
6223,799,30,2025-05-10,4.09
6224,799,30,2025-05-11,5.86
6225,799,30,2025-05-14,5.18
6226,799,30,2025-05-17,3.28
6227,799,30,2025-05-18,6.19
6228,799,30,2025-05-20,2.96
6229,799,30,2025-05-22,5.18
6230,799,30,2025-05-23,1.97
6231,799,30,2025-05-26,3.2
6232,799,30,2025-05-28,0.83
6233,800,49,2025-05-04,1.93
6234,800,49,2025-05-05,2.12
6235,800,49,2025-05-08,3.45
6236,800,49,2025-05-10,1.71
6237,800,49,2025-05-12,3.01
6238,800,49,2025-05-14,6.65
6239,800,49,2025-05-15,0.23
6240,801,10,2025-09-13,6.41
6241,801,10,2025-09-14,5.9
6242,801,10,2025-09-16,5.67
6243,801,10,2025-09-18,2.52
6244,801,10,2025-09-20,1.56
6245,801,10,2025-09-23,1.91
6246,801,10,2025-09-26,2.59
6247,802,28,2025-06-05,3.48
6248,803,16,2025-08-06,1.36
6249,803,16,2025-08-09,3.38
6250,803,16,2025-08-10,6.15
6251,803,16,2025-08-13,5.79
6252,803,16,2025-08-16,4.83
6253,803,16,2025-08-17,1.39
6254,803,16,2025-08-18,1.37
6255,803,16,2025-08-19,6.43
6256,803,16,2025-08-20,5.79
6257,803,16,2025-08-21,1.88
6258,803,16,2025-08-24,3.64
6259,803,16,2025-08-27,3.35
6260,803,16,2025-08-28,5.74
6261,804,10,2025-11-29,6.19
6262,804,10,2025-11-30,1.98
6263,804,10,2025-12-03,1.08
6264,805,50,2025-11-14,1.76
6265,805,50,2025-11-15,1.9
6266,805,50,2025-11-16,5.59
6267,805,50,2025-11-17,1.53
6268,806,48,2025-05-20,1.22
6269,806,48,2025-05-22,5.33
6270,806,48,2025-05-25,3.3
6271,806,48,2025-05-26,3.14
6272,806,48,2025-05-28,6.8
6273,806,48,2025-05-30,5.87
6274,806,48,2025-05-31,6.65
6275,806,48,2025-06-02,6.7
6276,806,48,2025-06-03,6.46
6277,806,48,2025-06-05,4.23
6278,807,47,2025-11-26,2.74
6279,807,47,2025-11-29,4.33
6280,807,47,2025-12-01,4.44
6281,807,47,2025-12-04,3.84
6282,807,47,2025-12-06,5.62
6283,808,49,2025-05-06,1.27
6284,808,49,2025-05-09,5.77
6285,808,49,2025-05-10,4.28
6286,808,49,2025-05-12,3.36
6287,808,49,2025-05-13,0.16
6288,809,16,2025-11-16,2.37
6289,809,16,2025-11-19,1.38
6290,810,50,2025-12-09,4.62
6291,810,50,2025-12-12,2.21
6292,811,32,2025-11-17,3.33
6293,811,32,2025-11-19,6.61
6294,811,32,2025-11-22,3.48
6295,811,32,2025-11-25,4.67
6296,811,32,2025-11-27,1.07
6297,811,32,2025-11-30,2.6
6298,811,32,2025-12-03,1.47
6299,811,32,2025-12-04,0.21
6300,812,4,2025-11-23,3.34
6301,812,4,2025-11-24,5.27
6302,812,4,2025-11-27,1.76
6303,812,4,2025-11-29,1.71
6304,812,4,2025-12-02,2.35
6305,812,4,2025-12-05,6.48
6306,812,4,2025-12-06,1.79
6307,813,47,2025-06-06,1.52
6308,813,47,2025-06-09,3.6
6309,813,47,2025-06-11,1.68
6310,813,47,2025-06-13,1.97
6311,814,28,2025-07-26,5.61
6312,816,20,2025-08-17,6.53
6313,816,20,2025-08-20,3.48
6314,816,20,2025-08-21,5.92
6315,817,22,2025-09-26,1.03
6316,817,22,2025-09-27,1.82
6317,817,22,2025-09-30,1.5
6318,817,22,2025-10-03,6.49
6319,817,22,2025-10-05,6.1
6320,817,22,2025-10-08,3.08
6321,817,22,2025-10-10,1.68
6322,817,22,2025-10-12,2.3
6323,817,22,2025-10-13,3.89
6324,817,22,2025-10-16,3.81
6325,817,22,2025-10-18,2.15
6326,818,29,2025-05-22,5.0
6327,818,29,2025-05-23,5.31
6328,818,29,2025-05-26,5.56
6329,818,29,2025-05-27,6.0
6330,818,29,2025-05-30,4.47
6331,819,41,2025-09-19,2.15
6332,819,41,2025-09-22,5.65
6333,819,41,2025-09-23,5.29
6334,819,41,2025-09-25,2.64
6335,819,41,2025-09-26,4.51
6336,819,41,2025-09-28,1.04
6337,819,41,2025-09-29,3.67
6338,819,41,2025-10-02,1.55
6339,820,26,2025-09-19,2.52
6340,820,26,2025-09-21,4.96
6341,820,26,2025-09-22,6.77
6342,820,26,2025-09-25,6.89
6343,820,26,2025-09-26,2.86
6344,820,26,2025-09-28,3.36
6345,820,26,2025-09-29,3.27
6346,820,26,2025-09-30,2.81
6347,820,26,2025-10-01,2.0
6348,820,26,2025-10-03,3.09
6349,820,26,2025-10-05,5.32
6350,820,26,2025-10-08,3.83
6351,820,26,2025-10-11,1.6
6352,820,26,2025-10-13,1.08
6353,820,26,2025-10-14,5.71
6354,820,26,2025-10-17,5.33
6355,820,26,2025-10-19,1.06
6356,820,26,2025-10-21,1.98
6357,820,26,2025-10-24,1.31
6358,820,26,2025-10-27,0.37
6359,821,11,2025-04-28,5.85
6360,821,11,2025-04-29,3.58
6361,821,11,2025-04-30,6.05
6362,821,11,2025-05-02,1.68
6363,821,11,2025-05-05,6.3
6364,821,11,2025-05-06,1.76
6365,821,11,2025-05-07,3.25
6366,821,11,2025-05-08,2.06
6367,821,11,2025-05-11,2.19
6368,821,11,2025-05-14,3.38
6369,821,11,2025-05-17,2.85
6370,821,11,2025-05-20,5.81
6371,821,11,2025-05-23,2.54
6372,821,11,2025-05-24,2.12
6373,821,11,2025-05-25,2.15
6374,821,11,2025-05-27,6.15
6375,821,11,2025-05-28,1.85
6376,821,11,2025-05-29,2.74
6377,821,11,2025-05-31,1.9
6378,821,11,2025-06-03,1.47
6379,821,11,2025-06-05,5.59
6380,821,11,2025-06-07,4.21
6381,821,11,2025-06-10,5.42
6382,821,11,2025-06-12,2.44
6383,821,11,2025-06-13,1.17
6384,821,11,2025-06-14,1.19
6385,821,11,2025-06-17,1.91
6386,821,11,2025-06-20,1.67
6387,822,27,2025-11-25,5.94
6388,822,27,2025-11-27,5.85
6389,822,27,2025-11-29,6.96
6390,822,27,2025-12-02,4.03
6391,822,27,2025-12-04,4.18
6392,822,27,2025-12-07,0.87
6393,825,1,2025-05-13,1.58
6394,825,1,2025-05-15,2.68
6395,825,1,2025-05-18,1.77
6396,825,1,2025-05-19,1.87
6397,825,1,2025-05-20,6.3
6398,825,1,2025-05-21,5.98
6399,825,1,2025-05-24,5.93
6400,825,1,2025-05-26,5.58
6401,825,1,2025-05-27,1.21
6402,825,1,2025-05-28,1.9
6403,825,1,2025-05-31,3.66
6404,825,1,2025-06-01,5.29
6405,825,1,2025-06-02,2.32
6406,825,1,2025-06-04,3.49
6407,825,1,2025-06-06,3.07
6408,825,1,2025-06-09,1.77
6409,825,1,2025-06-10,6.58
6410,825,1,2025-06-13,5.36
6411,825,1,2025-06-15,3.46
6412,825,1,2025-06-18,3.56
6413,826,45,2025-11-19,2.96
6414,826,45,2025-11-21,1.49
6415,826,45,2025-11-24,4.56
6416,826,45,2025-11-25,1.14
6417,826,45,2025-11-28,0.01
6418,827,16,2025-06-09,5.66
6419,827,16,2025-06-10,4.2
6420,827,16,2025-06-11,4.19
6421,827,16,2025-06-13,1.32
6422,827,16,2025-06-15,3.29
6423,827,16,2025-06-17,3.64
6424,827,16,2025-06-19,2.69
6425,827,16,2025-06-20,4.85
6426,827,16,2025-06-23,0.89
6427,828,14,2025-10-31,3.63
6428,828,14,2025-11-02,4.3
6429,828,14,2025-11-05,5.91
6430,828,14,2025-11-06,6.67
6431,828,14,2025-11-09,2.57
6432,828,14,2025-11-10,5.39
6433,828,14,2025-11-12,3.4
6434,828,14,2025-11-13,2.65
6435,828,14,2025-11-16,5.02
6436,828,14,2025-11-19,2.42
6437,828,14,2025-11-22,1.94
6438,828,14,2025-11-24,2.05
6439,828,14,2025-11-25,6.87
6440,828,14,2025-11-28,1.49
6441,828,14,2025-11-29,2.0
6442,828,14,2025-11-30,3.18
6443,828,14,2025-12-02,3.0
6444,830,27,2025-04-27,6.15
6445,830,27,2025-04-29,4.55
6446,830,27,2025-05-02,2.48
6447,831,36,2025-12-14,6.23
6448,831,36,2025-12-16,5.69
6449,831,36,2025-12-19,1.88
6450,831,36,2025-12-20,6.99
6451,831,36,2025-12-21,2.71
6452,831,36,2025-12-24,2.48
6453,831,36,2025-12-25,1.76
6454,831,36,2025-12-28,0.06
6455,832,35,2025-06-03,1.7
6456,832,35,2025-06-06,2.23
6457,832,35,2025-06-08,4.57
6458,832,35,2025-06-10,1.36
6459,832,35,2025-06-12,4.66
6460,833,48,2025-08-15,2.15
6461,835,27,2025-05-22,2.57
6462,835,27,2025-05-25,5.39
6463,835,27,2025-05-28,1.02
6464,835,27,2025-05-31,3.61
6465,835,27,2025-06-01,3.85
6466,835,27,2025-06-04,2.89
6467,835,27,2025-06-05,1.07
6468,835,27,2025-06-07,5.35
6469,835,27,2025-06-08,2.66
6470,835,27,2025-06-09,3.53
6471,835,27,2025-06-11,6.01
6472,835,27,2025-06-12,6.45
6473,835,27,2025-06-15,3.39
6474,835,27,2025-06-16,2.89
6475,835,27,2025-06-18,4.09
6476,835,27,2025-06-20,6.9
6477,835,27,2025-06-21,5.46
6478,835,27,2025-06-24,3.88
6479,835,27,2025-06-25,5.88
6480,835,27,2025-06-28,5.3
6481,835,27,2025-06-29,6.99
6482,835,27,2025-06-30,1.93
6483,836,1,2025-09-24,6.26
6484,836,1,2025-09-25,6.82
6485,836,1,2025-09-27,6.5
6486,836,1,2025-09-28,1.16
6487,836,1,2025-09-30,3.48
6488,836,1,2025-10-03,1.01
6489,836,1,2025-10-05,3.94
6490,836,1,2025-10-07,4.46
6491,836,1,2025-10-10,2.44
6492,836,1,2025-10-11,2.76
6493,836,1,2025-10-12,4.35
6494,836,1,2025-10-14,4.85
6495,836,1,2025-10-16,7.0
6496,836,1,2025-10-17,4.68
6497,836,1,2025-10-20,1.82
6498,836,1,2025-10-22,6.67
6499,836,1,2025-10-24,0.77
6500,837,45,2025-09-21,2.77
6501,837,45,2025-09-22,4.53
6502,838,5,2025-11-08,3.26
6503,838,5,2025-11-10,1.14
6504,838,5,2025-11-12,5.51
6505,838,5,2025-11-14,4.62
6506,838,5,2025-11-17,5.66
6507,838,5,2025-11-20,2.55
6508,838,5,2025-11-21,2.62
6509,838,5,2025-11-23,5.26
6510,838,5,2025-11-26,4.07
6511,838,5,2025-11-29,5.41
6512,838,5,2025-11-30,4.82
6513,838,5,2025-12-03,5.95
6514,838,5,2025-12-05,2.68
6515,838,5,2025-12-08,6.87
6516,838,5,2025-12-10,3.88
6517,838,5,2025-12-12,2.41
6518,838,5,2025-12-14,2.98
6519,838,5,2025-12-15,3.62
6520,839,31,2025-05-31,6.58
6521,839,31,2025-06-01,3.51
6522,839,31,2025-06-04,2.54
6523,840,23,2025-10-31,2.08
6524,840,23,2025-11-01,4.0
6525,840,23,2025-11-02,1.66
6526,840,23,2025-11-04,5.77
6527,840,23,2025-11-07,5.96
6528,840,23,2025-11-10,6.57
6529,840,23,2025-11-12,1.43
6530,841,21,2025-07-18,6.6
6531,841,21,2025-07-20,1.5
6532,841,21,2025-07-23,1.05
6533,841,21,2025-07-26,1.24
6534,841,21,2025-07-28,1.76
6535,841,21,2025-07-30,3.55
6536,841,21,2025-08-02,4.38
6537,841,21,2025-08-04,4.39
6538,841,21,2025-08-07,6.77
6539,841,21,2025-08-10,1.54
6540,841,21,2025-08-11,6.52
6541,841,21,2025-08-12,1.5
6542,841,21,2025-08-15,3.93
6543,841,21,2025-08-16,1.41
6544,841,21,2025-08-18,2.03
6545,841,21,2025-08-20,6.35
6546,841,21,2025-08-21,5.3
6547,841,21,2025-08-22,2.73
6548,841,21,2025-08-25,6.23
6549,841,21,2025-08-28,4.09
6550,841,21,2025-08-31,4.75
6551,841,21,2025-09-02,4.88
6552,841,21,2025-09-04,0.59
6553,842,29,2025-10-02,4.64
6554,842,29,2025-10-04,5.42
6555,842,29,2025-10-06,2.37
6556,842,29,2025-10-08,2.59
6557,842,29,2025-10-09,2.08
6558,842,29,2025-10-10,3.6
6559,842,29,2025-10-11,1.74
6560,843,10,2025-05-26,5.46
6561,843,10,2025-05-27,2.88
6562,843,10,2025-05-28,3.04
6563,844,44,2025-12-10,1.76
6564,844,44,2025-12-12,5.78
6565,844,44,2025-12-15,3.16
6566,844,44,2025-12-18,5.51
6567,844,44,2025-12-20,4.49
6568,844,44,2025-12-21,5.33
6569,844,44,2025-12-22,3.84
6570,844,44,2025-12-25,0.77
6571,845,27,2025-05-26,1.8
6572,845,27,2025-05-28,1.32
6573,845,27,2025-05-30,6.18
6574,845,27,2025-06-01,3.07
6575,845,27,2025-06-04,6.19
6576,845,27,2025-06-06,2.03
6577,845,27,2025-06-07,0.6
6578,846,2,2025-11-14,1.23
6579,846,2,2025-11-16,2.94
6580,846,2,2025-11-19,3.68
6581,846,2,2025-11-20,1.19
6582,846,2,2025-11-21,2.57
6583,847,36,2025-07-17,6.67
6584,847,36,2025-07-19,5.73
6585,847,36,2025-07-20,5.15
6586,847,36,2025-07-21,4.58
6587,847,36,2025-07-24,3.76
6588,848,20,2025-06-05,5.83
6589,848,20,2025-06-07,0.71
6590,849,40,2025-05-31,3.72
6591,849,40,2025-06-01,4.7
6592,849,40,2025-06-02,6.59
6593,849,40,2025-06-04,2.9
6594,849,40,2025-06-07,2.98
6595,849,40,2025-06-09,2.41
6596,850,31,2025-05-16,6.53
6597,850,31,2025-05-18,4.56
6598,850,31,2025-05-21,4.12
6599,850,31,2025-05-23,4.61
6600,851,24,2025-05-28,2.85
6601,851,24,2025-05-29,4.74
6602,851,24,2025-06-01,2.74
6603,852,50,2025-04-26,2.87
6604,852,50,2025-04-27,5.13
6605,852,50,2025-04-30,2.53
6606,852,50,2025-05-03,6.69
6607,852,50,2025-05-06,6.93
6608,852,50,2025-05-08,2.7
6609,852,50,2025-05-09,3.87
6610,852,50,2025-05-11,2.0
6611,852,50,2025-05-14,1.48
6612,852,50,2025-05-15,3.48
6613,852,50,2025-05-16,5.78
6614,852,50,2025-05-18,1.82
6615,852,50,2025-05-20,6.6
6616,852,50,2025-05-22,1.6
6617,852,50,2025-05-23,2.76
6618,852,50,2025-05-24,6.01
6619,852,50,2025-05-25,3.74
6620,852,50,2025-05-27,1.45
6621,853,39,2025-11-17,4.55
6622,853,39,2025-11-19,1.75
6623,853,39,2025-11-22,4.95
6624,854,11,2025-07-21,2.24
6625,854,11,2025-07-23,1.06
6626,854,11,2025-07-24,4.65
6627,854,11,2025-07-26,1.08
6628,854,11,2025-07-29,5.94
6629,854,11,2025-07-31,5.26
6630,854,11,2025-08-03,3.2
6631,854,11,2025-08-06,5.15
6632,854,11,2025-08-08,4.59
6633,854,11,2025-08-11,3.73
6634,855,38,2025-06-11,1.97
6635,855,38,2025-06-12,4.52
6636,855,38,2025-06-15,6.07
6637,855,38,2025-06-18,3.88
6638,855,38,2025-06-19,6.43
6639,855,38,2025-06-22,5.56
6640,855,38,2025-06-24,5.74
6641,855,38,2025-06-25,3.97
6642,855,38,2025-06-27,2.87
6643,855,38,2025-06-29,2.54
6644,855,38,2025-06-30,6.38
6645,855,38,2025-07-02,2.32
6646,855,38,2025-07-04,1.6
6647,855,38,2025-07-06,1.53
6648,855,38,2025-07-09,3.38
6649,855,38,2025-07-11,6.16
6650,856,46,2025-06-16,6.64
6651,856,46,2025-06-18,1.34
6652,856,46,2025-06-21,4.45
6653,856,46,2025-06-24,4.81
6654,856,46,2025-06-26,2.22
6655,856,46,2025-06-27,6.63
6656,856,46,2025-06-28,3.84
6657,856,46,2025-06-30,3.85
6658,856,46,2025-07-02,6.37
6659,856,46,2025-07-05,5.55
6660,856,46,2025-07-06,3.83
6661,856,46,2025-07-08,4.37
6662,857,43,2025-11-20,6.93
6663,857,43,2025-11-21,6.2
6664,857,43,2025-11-24,2.18
6665,857,43,2025-11-25,1.75
6666,857,43,2025-11-26,2.86
6667,857,43,2025-11-29,0.71
6668,858,45,2025-06-01,1.29
6669,858,45,2025-06-04,5.49
6670,858,45,2025-06-07,1.16
6671,858,45,2025-06-10,2.21
6672,858,45,2025-06-11,1.44
6673,859,38,2025-06-11,3.58
6674,859,38,2025-06-14,4.75
6675,859,38,2025-06-17,6.39
6676,859,38,2025-06-18,4.27
6677,859,38,2025-06-19,3.87
6678,859,38,2025-06-20,1.97
6679,859,38,2025-06-22,1.23
6680,859,38,2025-06-23,1.19
6681,859,38,2025-06-26,1.05
6682,860,32,2025-09-17,1.5
6683,860,32,2025-09-19,2.83
6684,860,32,2025-09-21,0.55
6685,861,46,2025-11-21,4.64
6686,861,46,2025-11-23,2.49
6687,861,46,2025-11-24,3.18
6688,861,46,2025-11-26,4.18
6689,861,46,2025-11-27,2.59
6690,861,46,2025-11-30,6.43
6691,861,46,2025-12-01,5.86
6692,861,46,2025-12-03,2.64
6693,862,34,2025-06-05,6.46
6694,862,34,2025-06-06,1.18
6695,862,34,2025-06-09,5.32
6696,862,34,2025-06-12,3.58
6697,862,34,2025-06-15,3.39
6698,862,34,2025-06-16,5.38
6699,862,34,2025-06-18,1.24
6700,862,34,2025-06-19,4.01
6701,862,34,2025-06-21,2.86
6702,862,34,2025-06-22,6.93
6703,862,34,2025-06-24,4.43
6704,862,34,2025-06-25,2.91
6705,862,34,2025-06-27,6.99
6706,862,34,2025-06-28,5.42
6707,862,34,2025-06-29,2.76
6708,863,37,2025-04-06,2.98
6709,863,37,2025-04-08,5.5
6710,863,37,2025-04-09,4.25
6711,863,37,2025-04-11,2.24
6712,863,37,2025-04-13,5.38
6713,863,37,2025-04-14,3.22
6714,863,37,2025-04-15,4.81
6715,863,37,2025-04-17,6.37
6716,863,37,2025-04-18,3.88
6717,863,37,2025-04-20,5.49
6718,863,37,2025-04-23,2.82
6719,863,37,2025-04-26,1.88
6720,863,37,2025-04-29,2.68
6721,863,37,2025-05-02,3.43
6722,863,37,2025-05-04,2.17
6723,863,37,2025-05-06,2.73
6724,863,37,2025-05-09,3.5
6725,863,37,2025-05-10,4.58
6726,863,37,2025-05-13,2.21
6727,864,10,2025-06-12,3.38
6728,864,10,2025-06-13,5.41
6729,865,5,2025-10-05,1.19
6730,865,5,2025-10-07,1.16
6731,865,5,2025-10-08,2.67
6732,865,5,2025-10-09,3.36
6733,865,5,2025-10-11,5.08
6734,865,5,2025-10-14,5.4
6735,865,5,2025-10-17,6.59
6736,865,5,2025-10-20,2.03
6737,865,5,2025-10-21,1.72
6738,865,5,2025-10-22,1.61
6739,865,5,2025-10-25,3.46
6740,865,5,2025-10-26,2.53
6741,866,31,2025-06-12,5.65
6742,866,31,2025-06-15,5.59
6743,866,31,2025-06-18,1.37
6744,866,31,2025-06-19,3.86
6745,866,31,2025-06-22,2.97
6746,866,31,2025-06-24,2.26
6747,866,31,2025-06-26,5.25
6748,866,31,2025-06-29,3.48
6749,866,31,2025-07-01,5.07
6750,866,31,2025-07-04,0.55
6751,867,5,2025-12-18,4.22
6752,867,5,2025-12-21,5.71
6753,867,5,2025-12-23,2.36
6754,867,5,2025-12-26,2.57
6755,867,5,2025-12-28,2.39
6756,867,5,2025-12-29,4.31
6757,867,5,2026-01-01,4.06
6758,867,5,2026-01-04,5.39
6759,867,5,2026-01-06,1.02
6760,868,3,2025-08-14,3.81
6761,868,3,2025-08-15,5.83
6762,868,3,2025-08-18,2.95
6763,868,3,2025-08-21,6.14
6764,868,3,2025-08-23,3.91
6765,868,3,2025-08-25,1.01
6766,868,3,2025-08-26,2.42
6767,868,3,2025-08-28,2.26
6768,868,3,2025-08-31,3.04
6769,868,3,2025-09-01,6.51
6770,868,3,2025-09-02,4.21
6771,868,3,2025-09-05,1.12
6772,868,3,2025-09-07,1.13
6773,869,25,2025-09-11,3.89
6774,869,25,2025-09-13,4.26
6775,869,25,2025-09-14,4.85
6776,869,25,2025-09-17,6.04
6777,869,25,2025-09-20,1.04
6778,869,25,2025-09-21,3.34
6779,869,25,2025-09-23,3.29
6780,869,25,2025-09-24,6.48
6781,869,25,2025-09-25,6.51
6782,870,22,2025-08-09,1.03
6783,870,22,2025-08-12,5.44
6784,870,22,2025-08-15,4.54
6785,870,22,2025-08-18,3.93
6786,870,22,2025-08-21,6.0
6787,870,22,2025-08-24,5.33
6788,870,22,2025-08-26,2.13
6789,870,22,2025-08-28,6.0
6790,870,22,2025-08-29,2.42
6791,870,22,2025-08-31,4.01
6792,870,22,2025-09-03,2.47
6793,870,22,2025-09-06,1.86
6794,870,22,2025-09-08,6.77
6795,870,22,2025-09-09,2.61
6796,870,22,2025-09-11,6.1
6797,870,22,2025-09-12,0.55
6798,871,41,2025-04-24,6.44
6799,871,41,2025-04-26,6.84
6800,871,41,2025-04-28,3.13
6801,871,41,2025-04-30,5.34
6802,871,41,2025-05-03,2.75
6803,872,31,2025-08-09,4.05
6804,872,31,2025-08-11,4.13
6805,872,31,2025-08-13,5.54
6806,872,31,2025-08-16,3.62
6807,872,31,2025-08-17,6.24
6808,872,31,2025-08-20,4.2
6809,872,31,2025-08-23,3.4
6810,872,31,2025-08-24,1.7
6811,872,31,2025-08-27,6.23
6812,872,31,2025-08-30,3.75
6813,872,31,2025-08-31,6.92
6814,872,31,2025-09-03,2.81
6815,872,31,2025-09-05,1.85
6816,873,5,2025-04-19,3.62
6817,873,5,2025-04-22,3.43
6818,873,5,2025-04-23,2.7
6819,873,5,2025-04-24,2.14
6820,873,5,2025-04-27,3.89
6821,873,5,2025-04-30,1.52
6822,873,5,2025-05-02,4.82
6823,873,5,2025-05-03,4.63
6824,873,5,2025-05-04,5.98
6825,873,5,2025-05-05,4.0
6826,873,5,2025-05-07,4.33
6827,873,5,2025-05-09,6.35
6828,873,5,2025-05-11,5.26
6829,873,5,2025-05-13,3.72
6830,873,5,2025-05-15,5.9
6831,873,5,2025-05-17,6.62
6832,873,5,2025-05-19,4.65
6833,873,5,2025-05-21,3.52
6834,873,5,2025-05-24,4.18
6835,874,9,2025-11-09,3.3
6836,874,9,2025-11-11,1.4
6837,874,9,2025-11-14,2.53
6838,874,9,2025-11-17,5.7
6839,874,9,2025-11-20,6.99
6840,874,9,2025-11-23,4.14
6841,874,9,2025-11-24,1.78
6842,874,9,2025-11-25,4.5
6843,874,9,2025-11-27,2.15
6844,874,9,2025-11-28,1.39
6845,874,9,2025-12-01,1.83
6846,874,9,2025-12-02,1.8
6847,874,9,2025-12-04,5.05
6848,874,9,2025-12-05,3.04
6849,874,9,2025-12-06,1.71
6850,874,9,2025-12-07,5.07
6851,874,9,2025-12-08,4.58
6852,874,9,2025-12-11,0.94
6853,875,47,2025-12-14,2.64
6854,875,47,2025-12-16,2.75
6855,875,47,2025-12-19,3.22
6856,875,47,2025-12-20,1.57
6857,875,47,2025-12-23,1.78
6858,875,47,2025-12-26,3.22
6859,876,21,2025-12-10,6.0
6860,876,21,2025-12-11,5.88
6861,876,21,2025-12-14,3.1
6862,876,21,2025-12-15,4.73
6863,876,21,2025-12-16,4.46
6864,876,21,2025-12-18,3.64
6865,876,21,2025-12-21,1.15
6866,876,21,2025-12-22,6.4
6867,876,21,2025-12-24,2.41
6868,876,21,2025-12-26,5.8
6869,876,21,2025-12-27,4.59
6870,878,39,2025-09-29,3.63
6871,878,39,2025-10-02,4.42
6872,878,39,2025-10-04,2.33
6873,878,39,2025-10-07,3.11
6874,879,40,2025-06-06,3.54
6875,879,40,2025-06-09,3.59
6876,880,35,2025-05-24,5.53
6877,881,33,2025-10-03,4.14
6878,881,33,2025-10-06,3.76
6879,881,33,2025-10-08,1.95
6880,881,33,2025-10-11,0.19
6881,882,14,2025-08-02,6.76
6882,882,14,2025-08-05,4.96
6883,882,14,2025-08-06,4.24
6884,882,14,2025-08-09,5.87
6885,882,14,2025-08-11,6.89
6886,882,14,2025-08-12,4.39
6887,882,14,2025-08-14,3.1
6888,882,14,2025-08-16,3.76
6889,882,14,2025-08-17,1.0
6890,882,14,2025-08-18,1.8
6891,882,14,2025-08-21,3.17
6892,882,14,2025-08-22,3.39
6893,882,14,2025-08-25,5.02
6894,882,14,2025-08-28,0.82
6895,884,30,2025-06-09,3.42
